loca_2,representative_point_lat,representative_point_lng
VILLAWOOD,-33.884365525,150.9803004560079
VINCENTIA,-35.076103520000004,150.6742093575528
VINEYARD,-33.64136366,150.84908279691626
VIOLET HILL,-32.451154525,152.32361058529602
VITTORIA,-33.417628225,149.35041327401194
VOYAGER POINT,-33.95876506,150.97409382915708
WADALBA,-33.272309934999996,151.4655261887488
WADBILLIGA,-36.24992401,149.6157084411484
WADEVILLE,-28.56121847,153.13644869343875
WAGGA WAGGA,-35.10661191,147.3625979754159
BLAXLANDS CREEK,-29.891572314999998,152.80205070621452
WAGSTAFFE,-33.522492825,151.34018327687062
WAHROONGA,-33.72353896,151.1128372090326
WAITARA,-33.70952482,151.1055319953759
WAITUI,-31.68473621,152.54502333975256
WAKEFIELD,-32.968302745,151.55635783167617
WAKELEY,-33.873790240000005,150.90837444925424
WAKOOL,-35.458723230000004,144.3519069284697
WALANG,-33.451904305,149.76802121914625
WALBUNDRIE,-35.635002400000005,146.70540761670253
WALCHA,-31.104494565,151.6464186149858
BLAXLANDS RIDGE,-33.47060902,150.80851651551245
WALCHA ROAD,-30.920135135000002,151.41538381524666
WALDEGRAVE,-33.435176395,149.04541184569078
WALGETT,-29.974815884999998,148.0153722460463
WALLA WALLA,-35.741516094999994,146.86691972054626
WALLABADAH,-31.532277155000003,150.86439571746342
WALLABI POINT,-31.990546545,152.5632118813229
WALLACETOWN,-34.975354030000005,147.47343101801425
WALLACIA,-33.89261241,150.64593794718525
WALLAGA LAKE,-36.369931785,150.06484441273014
WALLAGOOT,-36.764971805,149.91800359917073
BLAYNEY,-33.537075755000004,149.2654388915181
WALLALONG,-32.69374286,151.64127141676892
WALLAMORE,-31.043465365000003,150.82685826764282
WALLANBAH,-32.08822544,152.09275223215133
WALLANGRA,-29.262660025000002,150.9189006443819
WALLANTHERY,-33.286900259999996,145.92580998911947
WALLARAH,-33.225033245000006,151.45920343706075
WALLARINGA,-32.455101795000004,151.676089785886
WALLAROBBA,-32.50605058,151.7012611921312
WALLAROO,-35.160696185,149.00338707160887
WALLENDBEEN,-34.50436077,148.124539926553
BLIGH PARK,-33.63861485,150.79847058319726
WALLERAWANG,-33.424922495000004,150.05315588681782
WALLEROOBIE,-34.495232155,147.03266515275405
WALLINGAT,-32.290439825,152.43621880203892
WALLIS LAKE,-32.257611714999996,152.4926072041264
WALLSEND,-32.89895721,151.66338512379363
WALMER,-32.651815665,148.75270380301242
WAMBAN,-35.9696326,149.97108331689498
WAMBERAL,-33.413327159999994,151.44964798978862
WAMBOIN,-35.254566815,149.32421189299453
WAMBOOL,-33.50952201,149.76464718020543
BLIGHTY,-35.596857334999996,145.30713507496978
WAMBROOK,-36.17671592,148.99426166646955
WANAARING,-29.711632435,144.1396821100927
WANDANDIAN,-35.081787585,150.5031698773505
WANDELLA,-36.3086913,149.85981756595635
WANDERA,-29.669963485,151.14694447924734
WANDOOK,-35.41816609999999,145.0295606194287
WANDSWORTH,-30.00081993,151.45291271035416
WANG WAUK,-32.142383385,152.29153807556608
WANGANELLA,-35.114339935000004,144.8503033322719
WANGANUI,-28.570464795,153.38492565530788
BLOWERING,-35.494357615,148.25925992243072
WANGI WANGI,-33.071421425,151.58487158695263
WANTABADGERY,-34.99319534,147.7090725480337
WANTAGONG,-35.798156415,147.49765451276542
WANTIOOL,-34.88309205,147.663800195955
WAPENGO,-36.584753899999995,149.96801299869446
WARABROOK,-32.885036275000004,151.71358989691493
WARATAH,-32.904875614999995,151.72548987345243
WARATAH WEST,-32.898850155,151.7127281750969
WARBURN,-34.172475065,145.92971920470188
WARDELL,-28.959726165,153.4404402603265
BLUE BAY,-33.354404384999995,151.49971712339487
