loca_2,representative_point_lat,representative_point_lng
NIRRANDA SOUTH,-38.54536394,142.79796381689957
NOBLE PARK,-37.966171855,145.1777135944592
NOBLE PARK NORTH,-37.952190814999994,145.18699764226847
BELLBRAE,-38.343501375,144.24233954653698
NOOJEE,-37.835267485,145.94432110165144
NOORAT,-38.19405869,142.9065740308199
NOORAT EAST,-38.20293983,142.97656410213222
NOORINBEE,-37.51978347,149.21529979317955
NOORINBEE NORTH,-37.445608675,149.2850364640711
NORADJUHA,-36.844172985,141.9113521915524
NORLANE,-38.093734014999995,144.355886527699
NORMANVILLE,-35.800026985,143.7286350947275
NORONG,-36.089713225,146.3584532904877
NORTH BENDIGO,-36.737719659999996,144.28047833937083
BELLBRIDGE,-36.09818424,147.0585860929579
NORTH BLACKWOOD,-37.417360725,144.36249057415773
NORTH GEELONG,-38.114273415,144.3516017619612
NORTH MELBOURNE,-37.796794465,144.94358751294163
NORTH SHORE,-38.096207005,144.37382471595458
NORTH WANGARATTA,-36.32089525,146.3299589727468
NORTH WARRANDYTE,-37.72621254,145.21272367373686
NORTH WONTHAGGI,-38.577681585,145.5930344288738
NORTHCOTE,-37.77229674,145.00090781460995
NORTHWOOD,-36.944061985,145.09842061867113
NORVAL,-37.251244985,142.85864462423015
BELLELLEN,-37.135449175,142.69389696749363
NOTTING HILL,-37.905276505,145.141246495748
NOWA NOWA,-37.69945997,148.008474211715
NOWHERE CREEK,-37.12917099,143.29845435850646
NOWIE,-35.326310535000005,143.25799004663918
NUG NUG,-36.6701985,146.7261783326898
NUGGETTY,-36.95577448,144.0596023803052
NULLA VALE,-37.17008615,144.75751087672762
NULLAWARRE,-38.4826195,142.8157086950283
NULLAWARRE NORTH,-38.43784559,142.79556470466983
NULLAWIL,-35.859050385,143.13825626665277
NUMURKAH,-36.08069638,145.4425433450992
NUNAWADING,-37.81657649,145.17627589822854
NUNGURNER,-37.852381985,147.89410691608327
NUNNIONG,-37.237643489999996,147.94014056284107
NURCOUNG,-36.62597619,141.66086539431402
NURRABIEL,-36.946185514999996,142.05101785379418
NURRAN,-37.492093260000004,148.5529580325039
NUTFIELD,-37.601359995,145.18589748652536
NYAH,-35.15259248,143.36444325710286
NYAH WEST,-35.178257869999996,143.33460911249296
NYARRIN,-35.389823005,142.67517705257154
NYERIMILANG,-37.890132460000004,147.92776386141014
